unique_id,year,tract_number,county_name,state_name,Total number of households,Median household income (dollars),Mean household income (dollars)
05055480801,2018,480801,Greene County,Arkansas,2057,56699,60461
05055480802,2018,480802,Greene County,Arkansas,1616,52500,79645
05057480100,2018,480100,Hempstead County,Arkansas,1819,51014,59680
05057480200,2018,480200,Hempstead County,Arkansas,1085,41039,49652
05057480300,2018,480300,Hempstead County,Arkansas,1780,32806,41738
05057480400,2018,480400,Hempstead County,Arkansas,1621,54009,63580
05057480500,2018,480500,Hempstead County,Arkansas,1666,34643,46881
05059020100,2018,20100,Hot Spring County,Arkansas,2461,55874,68108
05059020200,2018,20200,Hot Spring County,Arkansas,1290,34342,47458
05059020300,2018,20300,Hot Spring County,Arkansas,889,36463,48928
05059020400,2018,20400,Hot Spring County,Arkansas,2457,29980,49124
05059020500,2018,20500,Hot Spring County,Arkansas,1402,46696,57646
05059020600,2018,20600,Hot Spring County,Arkansas,1626,44615,53077
05059020700,2018,20700,Hot Spring County,Arkansas,2252,41694,51935
05061950100,2018,950100,Howard County,Arkansas,1495,41220,70465
05061950200,2018,950200,Howard County,Arkansas,1794,43348,69231
05061950300,2018,950300,Howard County,Arkansas,1807,30417,40185
05063490100,2018,490100,Independence County,Arkansas,2456,45579,55783
05063490200,2018,490200,Independence County,Arkansas,1043,55335,70402
05063490300,2018,490300,Independence County,Arkansas,2469,39350,59164
05063490400,2018,490400,Independence County,Arkansas,1759,45148,61527
05063490500,2018,490500,Independence County,Arkansas,1121,62163,89890
05063490600,2018,490600,Independence County,Arkansas,1078,33200,38551
05063490700,2018,490700,Independence County,Arkansas,2579,40812,55938
05063490800,2018,490800,Independence County,Arkansas,1763,38347,53059
05065960100,2018,960100,Izard County,Arkansas,1346,31356,39820
05065960200,2018,960200,Izard County,Arkansas,1769,43836,59094
05065960300,2018,960300,Izard County,Arkansas,1054,40461,47777
05065960400,2018,960400,Izard County,Arkansas,880,42476,55369
05067480100,2018,480100,Jackson County,Arkansas,1569,36654,51797
05067480200,2018,480200,Jackson County,Arkansas,1117,35528,47548
05067480300,2018,480300,Jackson County,Arkansas,1606,29625,51349
05067480400,2018,480400,Jackson County,Arkansas,1035,28491,41286
05067480500,2018,480500,Jackson County,Arkansas,768,38816,75360
05069000102,2018,102,Jefferson County,Arkansas,11,-666666666,-999999999
05069000301,2018,301,Jefferson County,Arkansas,1392,52700,61820
05069000302,2018,302,Jefferson County,Arkansas,2072,65352,69979
05069000303,2018,303,Jefferson County,Arkansas,1367,36803,57198
05069000502,2018,501,Jefferson County,Arkansas,698,35245,40746
05069000900,2018,900,Jefferson County,Arkansas,1170,39902,43233
05069001000,2018,1000,Jefferson County,Arkansas,442,27600,43963
05069001200,2018,1200,Jefferson County,Arkansas,828,22823,25472
05069001300,2018,1300,Jefferson County,Arkansas,729,27097,35717
05069001401,2018,1401,Jefferson County,Arkansas,671,31467,36524
05069001402,2018,1402,Jefferson County,Arkansas,893,29886,39519
05069001501,2018,1501,Jefferson County,Arkansas,1444,34394,46038
05069001502,2018,1502,Jefferson County,Arkansas,1456,32537,43357
05069001600,2018,1600,Jefferson County,Arkansas,1312,25861,41552
05069001700,2018,1700,Jefferson County,Arkansas,1217,25549,34783
05069001800,2018,1800,Jefferson County,Arkansas,1366,42600,60881
05069001901,2018,1901,Jefferson County,Arkansas,574,36020,43336
05069001903,2018,1903,Jefferson County,Arkansas,863,26985,43909
05069002000,2018,2000,Jefferson County,Arkansas,2361,52645,65476
05069002103,2018,2103,Jefferson County,Arkansas,1231,52083,58197
05069002104,2018,2104,Jefferson County,Arkansas,1686,63430,89580
05069002300,2018,2300,Jefferson County,Arkansas,1224,25733,41593
05069002400,2018,2400,Jefferson County,Arkansas,1560,48750,64524
05069002500,2018,2500,Jefferson County,Arkansas,410,33021,43561
05071951700,2018,951700,Johnson County,Arkansas,1711,37782,48759
05071951800,2018,951800,Johnson County,Arkansas,1990,34227,44803
05071951900,2018,951900,Johnson County,Arkansas,1129,40306,54766
05071952000,2018,952000,Johnson County,Arkansas,1595,31210,50269
05071952100,2018,952100,Johnson County,Arkansas,1301,36962,46313
05071952200,2018,952200,Johnson County,Arkansas,2074,40081,52120
05073470100,2018,470100,Lafayette County,Arkansas,1679,35170,56005
05073470200,2018,470200,Lafayette County,Arkansas,1180,30297,63447
05075470100,2018,470100,Lawrence County,Arkansas,560,40417,48991
05075470200,2018,470200,Lawrence County,Arkansas,1765,43180,54167
05075470300,2018,470300,Lawrence County,Arkansas,802,40789,51559
05075470400,2018,470400,Lawrence County,Arkansas,623,37361,59139
05075470501,2018,470501,Lawrence County,Arkansas,1134,27260,41269
05075470502,2018,470502,Lawrence County,Arkansas,1647,37933,48812
05077470100,2018,470100,Lee County,Arkansas,398,35625,38622
05077470200,2018,470200,Lee County,Arkansas,677,50403,54482
05077470300,2018,470300,Lee County,Arkansas,1680,19424,40109
05077470400,2018,470400,Lee County,Arkansas,597,22981,34284
05079960300,2018,960300,Lincoln County,Arkansas,927,37188,51251
05079960400,2018,960400,Lincoln County,Arkansas,1295,51370,57777
05079960500,2018,960500,Lincoln County,Arkansas,813,40208,65141
05079960600,2018,960600,Lincoln County,Arkansas,760,22857,41915
05081030101,2018,30101,Little River County,Arkansas,916,55992,73997
05081030102,2018,30102,Little River County,Arkansas,2219,37219,50750
05081030200,2018,30200,Little River County,Arkansas,1175,36127,57406
05081030300,2018,30300,Little River County,Arkansas,1130,56296,65247
05083950100,2018,950100,Logan County,Arkansas,1711,43307,51980
05083950200,2018,950200,Logan County,Arkansas,1351,43911,61861
05083950300,2018,950300,Logan County,Arkansas,1547,30572,42853
05083950400,2018,950400,Logan County,Arkansas,1366,51125,62612
05083950500,2018,950500,Logan County,Arkansas,1509,36268,48103
05083950600,2018,950600,Logan County,Arkansas,980,42712,49659
05085020101,2018,20101,Lonoke County,Arkansas,2833,79750,80529
05085020102,2018,20102,Lonoke County,Arkansas,2356,49144,60950
05085020103,2018,20103,Lonoke County,Arkansas,2209,76687,86962
05085020104,2018,20104,Lonoke County,Arkansas,2657,66185,80414
05085020201,2018,20201,Lonoke County,Arkansas,1409,77404,87021
05085020202,2018,20202,Lonoke County,Arkansas,1542,38424,53369
05085020204,2018,20204,Lonoke County,Arkansas,2292,45543,58060
05085020205,2018,20205,Lonoke County,Arkansas,1813,60491,69010
05085020206,2018,20206,Lonoke County,Arkansas,1888,51136,63477
05085020301,2018,20301,Lonoke County,Arkansas,1426,54894,64610
05085020302,2018,20302,Lonoke County,Arkansas,1408,68021,75296
05085020400,2018,20400,Lonoke County,Arkansas,1149,46743,61434
05085020500,2018,20500,Lonoke County,Arkansas,1719,45264,57928
05085020600,2018,20600,Lonoke County,Arkansas,566,53917,66813
05085020700,2018,20700,Lonoke County,Arkansas,1168,43125,61314
05085020800,2018,20800,Lonoke County,Arkansas,433,48125,66679
05087960100,2018,960100,Madison County,Arkansas,1432,57045,62439
05087960200,2018,960200,Madison County,Arkansas,1267,43407,58064
05087960300,2018,960300,Madison County,Arkansas,2005,38980,66980
05087960400,2018,960400,Madison County,Arkansas,1491,36953,56227
05089960100,2018,960100,Marion County,Arkansas,1646,40135,54871
05089960201,2018,960201,Marion County,Arkansas,1224,27153,36229
05089960202,2018,960202,Marion County,Arkansas,1472,35263,41723
05089960300,2018,960300,Marion County,Arkansas,2327,38546,45944
05091020100,2018,20100,Miller County,Arkansas,1727,36063,49033
05091020200,2018,20200,Miller County,Arkansas,1171,31830,45754
05091020400,2018,20400,Miller County,Arkansas,820,25543,33681
05091020500,2018,20500,Miller County,Arkansas,853,22154,31074
05091020600,2018,20600,Miller County,Arkansas,857,21519,24616
05091020701,2018,20701,Miller County,Arkansas,1452,48868,55164
05091020702,2018,20702,Miller County,Arkansas,1548,38974,54785
05091020801,2018,20801,Miller County,Arkansas,1218,54167,98309
05091020802,2018,20802,Miller County,Arkansas,810,54216,70607
05091020900,2018,20900,Miller County,Arkansas,3171,59607,73724
05091021000,2018,21000,Miller County,Arkansas,3109,47578,52751
05091980000,2018,980000,Miller County,Arkansas,12,-666666666,-999999999
05093010100,2018,10100,Mississippi County,Arkansas,574,27727,32101
05093010200,2018,10200,Mississippi County,Arkansas,2282,44286,54128
05093010300,2018,10300,Mississippi County,Arkansas,1097,20707,30089
05093010600,2018,10600,Mississippi County,Arkansas,2371,37231,53208
05093010700,2018,10700,Mississippi County,Arkansas,1595,50958,65122
05093010800,2018,10800,Mississippi County,Arkansas,2721,37802,61073
05093010900,2018,10900,Mississippi County,Arkansas,780,29128,42822
05093011000,2018,11000,Mississippi County,Arkansas,1714,26791,38549
05093011100,2018,11100,Mississippi County,Arkansas,1215,41406,50192
05093011200,2018,11200,Mississippi County,Arkansas,744,48971,60313
05093011300,2018,11300,Mississippi County,Arkansas,729,32964,53905
05093011400,2018,11400,Mississippi County,Arkansas,1066,47589,59796
05095950100,2018,950100,Monroe County,Arkansas,1528,30278,42491
05095950200,2018,950200,Monroe County,Arkansas,974,30000,44192
05095950300,2018,950300,Monroe County,Arkansas,824,47927,60599
05097953000,2018,953000,Montgomery County,Arkansas,1420,42021,60915
05097953100,2018,953100,Montgomery County,Arkansas,899,34856,48077
05097953200,2018,953200,Montgomery County,Arkansas,1442,29470,45024
05099090100,2018,90100,Nevada County,Arkansas,1031,35676,46110
05099090200,2018,90200,Nevada County,Arkansas,1585,40994,46156
05099090300,2018,90300,Nevada County,Arkansas,687,27118,41207
05101180100,2018,180100,Newton County,Arkansas,1376,43015,51615
05101180200,2018,180200,Newton County,Arkansas,1523,35089,44656
05103950100,2018,950100,Ouachita County,Arkansas,2276,40484,48971
05103950200,2018,950200,Ouachita County,Arkansas,1173,38262,64616
05103950300,2018,950300,Ouachita County,Arkansas,1986,47333,54582
05103950400,2018,950400,Ouachita County,Arkansas,1405,28545,41661
05103950500,2018,950500,Ouachita County,Arkansas,1501,34381,52575
05103950600,2018,950600,Ouachita County,Arkansas,1714,17649,38327
05105952700,2018,952700,Perry County,Arkansas,1779,43977,55411
05105952800,2018,952800,Perry County,Arkansas,1144,46528,55757
05105952900,2018,952900,Perry County,Arkansas,785,47708,62088
05107480100,2018,480100,Phillips County,Arkansas,1050,47685,68242
05107480200,2018,480200,Phillips County,Arkansas,2221,37015,48993
05107480300,2018,480300,Phillips County,Arkansas,2194,25156,40085
05107480400,2018,480400,Phillips County,Arkansas,586,19559,34419
05107480500,2018,480500,Phillips County,Arkansas,805,20731,26008
05107480600,2018,480600,Phillips County,Arkansas,642,25698,39074
05109953300,2018,953300,Pike County,Arkansas,1506,35688,53929
05109953400,2018,953400,Pike County,Arkansas,870,45263,59057
05109953500,2018,953500,Pike County,Arkansas,1923,36699,48921
05111490100,2018,490100,Poinsett County,Arkansas,1714,39205,51755
05111490200,2018,490200,Poinsett County,Arkansas,641,44750,50566
05111490300,2018,490300,Poinsett County,Arkansas,1308,27873,38321
05111490400,2018,490400,Poinsett County,Arkansas,1679,51674,54349
05111490500,2018,490500,Poinsett County,Arkansas,2485,41321,48468
05111490600,2018,490600,Poinsett County,Arkansas,694,43333,54044
05111490700,2018,490700,Poinsett County,Arkansas,916,19792,32643
05113950100,2018,950100,Polk County,Arkansas,1609,35139,53188
05113950200,2018,950200,Polk County,Arkansas,2372,37135,45779
05113950300,2018,950300,Polk County,Arkansas,1135,40484,47138
05113950400,2018,950400,Polk County,Arkansas,1276,36838,50008
05113950500,2018,950500,Polk County,Arkansas,833,37736,50585
