unique_id,year,tract_number,county_name,state_name,Total number of households,Median household income (dollars),Mean household income (dollars)
08031001301,2017,1301,Denver County,Colorado,1699,54911,64030
08031001302,2017,1302,Denver County,Colorado,1426,43478,51653
08031001401,2017,1401,Denver County,Colorado,2151,40680,55472
08031001402,2017,1402,Denver County,Colorado,1467,42944,49756
08031001403,2017,1403,Denver County,Colorado,1625,54981,67348
08031001500,2017,1500,Denver County,Colorado,1134,39808,46226
08031001600,2017,1600,Denver County,Colorado,4965,74471,97340
08031001701,2017,1701,Denver County,Colorado,3946,95921,138445
08031001702,2017,1702,Denver County,Colorado,2512,64709,106623
08031001800,2017,1800,Denver County,Colorado,1700,47576,57145
08031001901,2017,1901,Denver County,Colorado,1050,26224,41456
08031001902,2017,1902,Denver County,Colorado,39,-666666666,144513
08031002000,2017,2000,Denver County,Colorado,1299,79365,107844
08031002100,2017,2100,Denver County,Colorado,2919,67996,84298
08031002300,2017,2300,Denver County,Colorado,2235,74611,86615
08031002402,2017,2402,Denver County,Colorado,891,72031,102903
08031002403,2017,2403,Denver County,Colorado,2107,43447,67503
08031002601,2017,2601,Denver County,Colorado,2358,48153,61578
08031002602,2017,2602,Denver County,Colorado,1732,77500,88236
08031002701,2017,2701,Denver County,Colorado,3587,38193,50407
08031002702,2017,2702,Denver County,Colorado,3972,56434,71847
08031002703,2017,2703,Denver County,Colorado,3539,41260,51262
08031002801,2017,2801,Denver County,Colorado,1682,64771,89276
08031002802,2017,2802,Denver County,Colorado,2716,54656,74043
08031002803,2017,2803,Denver County,Colorado,2960,55307,80237
08031002901,2017,2901,Denver County,Colorado,1679,79063,103864
08031002902,2017,2902,Denver County,Colorado,1997,115337,147855
08031003001,2017,3001,Denver County,Colorado,2680,101227,124508
08031003002,2017,3002,Denver County,Colorado,1298,82959,101332
08031003003,2017,3003,Denver County,Colorado,1101,56144,92158
08031003004,2017,3004,Denver County,Colorado,2410,59044,85912
08031003101,2017,3101,Denver County,Colorado,792,57750,95315
08031003102,2017,3102,Denver County,Colorado,1874,43720,63105
08031003201,2017,3201,Denver County,Colorado,3255,61364,86293
