School Name,District Name,Reading/Writing Score,Math Scores,Grads_Mskd,Exnees_Mskd,Part_Rate,Crit_Mskd,Above_Crit_Rate,TSI_Both_Mskd,Above_TSI_Both_Rate,state_name_x,latitude,longitude,address,zip_code,county_name_x,city_name,county_code,Street Address,Tract,unique_id,year,tract_number,county_name_y,state_name_y,Population 18 to 24 years (estimate),"18-24, less than high school graduate (estimate)","18-24, high school graduate or eq. (estimate)","18-24, some college or associate's degree (estimate)","18-24, bachelor's degree or higher",Population 25 years and over (estimate),"25 and over, less than 9th grade (estimate)","25 and over, 9th to 12th grade, no diploma (estimate)","25 and over, high school graduate or eq. (estimate)","25 and over, some college, no degree (estimate)","25 and over, associate's degree (estimate)","25 and over, bachelor's degree (estimate)","25 and over, graduate or professional degree (estimate)","18-24, less than high school graduate (percentage)","18-24, high school graduate or eq. (percentage)","18-24, some college or associate's degree (percentage)","18-24, bachelor's degree or higher (percentage)","25 and over, less than 9th grade (percentage)","25 and over, 9th to 12th grade, no diploma (percentage)","25 and over, high school graduate or eq. (percentage)","25 and over, some college, no degree (percentage)","25 and over, associate's degree (percentage)","25 and over, bachelor's degree (percentage)","25 and over, graduate or professional degree (percentage)",Total number of households,Median household income (dollars),Mean household income (dollars),Total population,Hispanic or Latino (estimate),Hispanic or Latino (percentage),Not Hispanic or Latino (estimate),Not Hispanic or Latino (percentage),White alone (estimate),White alone (percentage),Black or African American alone (estimate),Black or African American alone (percentage),American Indian and Alaska Native alone (estimate),American Indian and Alaska Native alone (percentage),Asian alone (estimate),Asian alone (percentage),Native Hawaiian and Other Pacific Islander alone (estimate),Native Hawaiian and Other Pacific Islander alone (percentage),Some other race alone (estimate),Some other race alone (percentage),Two or more races alone (estimate),Two or more races alone (percentage),RW Scores
Academy HS,Academy ISD,504,486,<125,<75,66,<25,11.8,<25,32.4,Texas,30.990356,-97.341399,850 State Highway 95,76554,Bell County,Little River-Academy,48027,"850 State Highway 95, Little River-Academy, Texas, 76554",21400,48027021400,2022,21400,Bell County,Texas,475,192,125,104,54,3108,133,241,719,834,362,509,310,40.4,26.3,21.9,11.4,4.3,7.8,23.1,26.8,11.6,16.4,10,1659,83884,114479,4988,1124,22.5,3864,77.5,3522,70.6,64,1.3,0,0,40,0.8,74,1.5,0,0,164,3.3,504
Belton HS,Belton ISD,494,481,<875,<700,81.2,<125,15.8,<225,30.8,Texas,31.0869689,-97.4702095,600 Lake Road,76513,Bell County,Belton,48027,"600 Lake Road, Belton, Texas, 76513",21701,48027021701,2022,21701,Bell County,Texas,408,55,181,80,92,3613,152,61,530,903,354,943,670,13.5,44.4,19.6,22.5,4.2,1.7,14.7,25,9.8,26.1,18.5,2089,92350,195391,6485,1321,20.4,5164,79.6,4603,71,123,1.9,0,0,122,1.9,0,0,0,0,316,4.9,494
Belton New Tech HS At Waskow,Belton ISD,,,<25,<25,,<25,,<25,100,Texas,31.0580595,-97.4576945,320 North Blair Street,76513,Bell County,Belton,48027,"320 North Blair Street, Belton, Texas, 76513",21601,48027021601,2022,21601,Bell County,Texas,695,65,316,302,12,4069,352,584,1457,793,150,569,164,9.4,45.5,43.5,1.7,8.7,14.4,35.8,19.5,3.7,14,4,2116,42033,57286,6112,2580,42.2,3532,57.8,2885,47.2,485,7.9,0,0,8,0.1,0,0,0,0,154,2.5,0
Holland HS,Holland ISD,548,530,<75,<50,64,<25,28.1,<25,46.9,Texas,30.878908,-97.4104513,101 Rose Street,76534,Bell County,Holland,48027,"101 Rose Street, Holland, Texas, 76534",23402,48027023402,2022,23402,Bell County,Texas,561,21,225,261,54,3765,81,272,1142,1251,253,516,250,3.7,40.1,46.5,9.6,2.2,7.2,30.3,33.2,6.7,13.7,6.6,1922,80000,93352,5726,1508,26.3,4218,73.7,3984,69.6,79,1.4,0,0,42,0.7,0,0,0,0,113,2,548
Killeen HS,Killeen ISD,460,449,<400,<350,92.8,<25,4.6,<75,15.5,Texas,31.1123062,-97.6986788,500 North 38th Street,76543,Bell County,Killeen,48027,"500 North 38th Street, Killeen, Texas, 76543",22200,48027022200,2022,22200,Bell County,Texas,892,7,437,420,28,2878,69,206,866,772,104,638,223,0.8,49,47.1,3.1,2.4,7.2,30.1,26.8,3.6,22.2,7.7,2289,52186,57540,4603,1651,35.9,2952,64.1,1312,28.5,1231,26.7,0,0,143,3.1,74,1.6,24,0.5,168,3.6,460
CE Ellison HS,Killeen ISD,463,452,<525,<500,95.2,<25,4.6,<75,14.8,Texas,31.0838677,-97.7388664,909 East Elms Road,76542,Bell County,Killeen,48027,"909 East Elms Road, Killeen, Texas, 76542",23002,48027023002,2022,23002,Bell County,Texas,552,49,424,79,0,2449,73,64,720,743,204,559,86,8.9,76.8,14.3,0,3,2.6,29.4,30.3,8.3,22.8,3.5,1464,59113,100955,3670,1123,30.6,2547,69.4,1475,40.2,917,25,0,0,23,0.6,0,0,0,0,132,3.6,463
Pathways Academic Campus,Killeen ISD,427,408,<375,<200,52.3,<25,0.5,<25,3.7,Texas,31.053353,-97.7515357,1322 Stagecoach Road,76542,Bell County,Killeen,48027,"1322 Stagecoach Road, Killeen, Texas, 76542",23302,48027023302,2022,23302,Bell County,Texas,478,65,231,116,66,2648,59,36,540,1219,139,431,224,13.6,48.3,24.3,13.8,2.2,1.4,20.4,46,5.2,16.3,8.5,1334,94219,103557,3942,1455,36.9,2487,63.1,1344,34.1,807,20.5,0,0,17,0.4,57,1.4,0,0,262,6.6,427
Harker Heights HS,Killeen ISD,496,480,<525,<525,98.2,<75,12.5,<175,30.9,Texas,31.0568127,-97.6521492,1001 Farm to Market 2410,76548,Bell County,Harker Heights,48027,"1001 Farm to Market 2410, Harker Heights, Texas, 76548",21908,48027021908,2022,21908,Bell County,Texas,420,37,134,210,39,4130,98,100,896,1139,318,1103,476,8.8,31.9,50,9.3,2.4,2.4,21.7,27.6,7.7,26.7,11.5,2498,91711,103771,6648,918,13.8,5730,86.2,3658,55,1360,20.5,3,0,138,2.1,0,0,0,0,571,8.6,496
Robert M Shoemaker HS,Killeen ISD,446,439,<400,<400,100,<25,2.3,<50,12.4,Texas,31.1024082,-97.796721,3302 Clear Creek Road,76549,Bell County,Killeen,48027,"3302 Clear Creek Road, Killeen, Texas, 76549",23111,48027023111,2022,23111,Bell County,Texas,627,69,346,140,72,2824,60,16,629,985,410,430,294,11,55.2,22.3,11.5,2.1,0.6,22.3,34.9,14.5,15.2,10.4,1721,67159,100727,5368,1203,22.4,4165,77.6,1404,26.2,2249,41.9,0,0,94,1.8,33,0.6,0,0,385,7.2,446
Killeen ISD ECHS,Killeen ISD,517,506,<200,<225,100,<50,14.4,<75,35.3,Texas,31.1327875,-97.8069925,76549 Tank Destroyer Boulevard,76544,Coryell County,Fort Cavazos,48099,"76549 Tank Destroyer Boulevard, Fort Cavazos, Texas, 76544",10504,48099010504,2022,10504,Coryell County,Texas,391,32,187,135,37,930,8,0,138,315,199,204,66,8.2,47.8,34.5,9.5,0.9,0,14.8,33.9,21.4,21.9,7.1,686,46192,57529,2226,621,27.9,1605,72.1,843,37.9,444,19.9,47,2.1,103,4.6,26,1.2,0,0,142,6.4,517
Rogers HS,Rogers ISD,513,514,<100,<25,26.3,<25,20,<25,35,Texas,30.9295266,-97.231306,1 Eagle Drive,76569,Bell County,Rogers,48027,"1 Eagle Drive, Rogers, Texas, 76569",23402,48027023402,2022,23402,Bell County,Texas,561,21,225,261,54,3765,81,272,1142,1251,253,516,250,3.7,40.1,46.5,9.6,2.2,7.2,30.3,33.2,6.7,13.7,6.6,1922,80000,93352,5726,1508,26.3,4218,73.7,3984,69.6,79,1.4,0,0,42,0.7,0,0,0,0,113,2,513
Salado HS,Salado ISD,553,542,158,82,51.9,25,30.5,42,51.2,Texas,30.9661726,-97.5385783,1880 Williams Road,76571,Bell County,Salado,48027,"1880 Williams Road, Salado, Texas, 76571",23406,48027023406,2022,23406,Bell County,Texas,242,37,98,84,23,2791,0,27,686,624,184,861,409,15.3,40.5,34.7,9.5,0,1,24.6,22.4,6.6,30.8,14.7,1468,94167,108647,3871,775,20,3096,80,2985,77.1,8,0.2,3,0.1,11,0.3,0,0,0,0,89,2.3,553
Temple HS,Temple ISD,494,480,<450,<200,41.9,<25,9.8,<75,27.2,Texas,31.1062637,-97.3535861,415 North 31st Street,76504,Bell County,Temple,48027,"415 North 31st Street, Temple, Texas, 76504",20702,48027020702,2022,20702,Bell County,Texas,185,0,127,58,0,1204,177,141,512,253,80,21,20,0,68.6,31.4,0,14.7,11.7,42.5,21,6.6,1.7,1.7,615,32188,40853,1644,858,52.2,786,47.8,391,23.8,347,21.1,0,0,8,0.5,0,0,0,0,40,2.4,494
Troy HS,Troy ISD,475,463,<125,<100,77,<25,6.5,<25,28.6,Texas,31.2112504,-97.3053785,205 North Waco Road,76579,Bell County,Troy,48027,"205 North Waco Road, Troy, Texas, 76579",20101,48027020101,2022,20101,Bell County,Texas,330,21,146,159,4,2104,22,122,883,440,200,320,117,6.4,44.2,48.2,1.2,1,5.8,42,20.9,9.5,15.2,5.6,1308,62984,79083,3341,767,23,2574,77,2299,68.8,157,4.7,16,0.5,0,0,0,0,0,0,102,3.1,475
Por Vida Academy Corpus Christi,Por Vida Academy,590,590,<25,<25,12.5,<25,50,<25,100,Texas,27.7159033,-97.3883372,4613 South Padre Island Drive,78411,Nueces County,Corpus Christi,48355,"4613 South Padre Island Drive, Corpus Christi, Texas, 78411",3401,48355003401,2022,3401,Nueces County,Texas,630,13,271,331,15,2534,140,242,796,661,202,295,198,2.1,43,52.5,2.4,5.5,9.6,31.4,26.1,8,11.6,7.8,1301,59595,74453,3731,2557,68.5,1174,31.5,883,23.7,84,2.3,0,0,157,4.2,0,0,0,0,50,1.3,590
George Gervin Academy,George Gervin Academy,419,406,<25,<25,100,<25,,<25,7.7,Texas,31.9685988,-99.9018131,,N/A,Runnels County,N/A,48399,,950100,48399950100,2022,950100,Runnels County,Texas,71,38,33,0,0,896,85,14,285,216,34,223,39,53.5,46.5,0,0,9.5,1.6,31.8,24.1,3.8,24.9,4.4,480,66094,86568,1104,255,23.1,849,76.9,794,71.9,26,2.4,0,0,0,0,0,0,0,0,29,2.6,419
Ruth Jones McClendon Middle,George Gervin Academy,376,386,<25,<25,66.7,<25,,<25,,Texas,31.9685988,-99.9018131,,N/A,Runnels County,N/A,48399,,950100,48399950100,2022,950100,Runnels County,Texas,71,38,33,0,0,896,85,14,285,216,34,223,39,53.5,46.5,0,0,9.5,1.6,31.8,24.1,3.8,24.9,4.4,480,66094,86568,1104,255,23.1,849,76.9,794,71.9,26,2.4,0,0,0,0,0,0,0,0,29,2.6,376
Frank L Madla ECHS,New Frontiers Public Schools Inc,512,472,<50,<25,17.9,<25,20,<25,20,Texas,31.9685988,-99.9018131,,N/A,Runnels County,N/A,48399,,950100,48399950100,2022,950100,Runnels County,Texas,71,38,33,0,0,896,85,14,285,216,34,223,39,53.5,46.5,0,0,9.5,1.6,31.8,24.1,3.8,24.9,4.4,480,66094,86568,1104,255,23.1,849,76.9,794,71.9,26,2.4,0,0,0,0,0,0,0,0,29,2.6,512
Southwest Preparatory Southeast,Southwest Preparatory School,340,395,<25,<25,33.3,<25,,<25,,Texas,31.9685988,-99.9018131,,N/A,Runnels County,N/A,48399,,950100,48399950100,2022,950100,Runnels County,Texas,71,38,33,0,0,896,85,14,285,216,34,223,39,53.5,46.5,0,0,9.5,1.6,31.8,24.1,3.8,24.9,4.4,480,66094,86568,1104,255,23.1,849,76.9,794,71.9,26,2.4,0,0,0,0,0,0,0,0,29,2.6,340
Southwest Preparatory School,Southwest Preparatory School,458,441,<50,<25,64.3,<25,5.6,<25,5.6,Texas,31.9685988,-99.9018131,,N/A,Runnels County,N/A,48399,,950100,48399950100,2022,950100,Runnels County,Texas,71,38,33,0,0,896,85,14,285,216,34,223,39,53.5,46.5,0,0,9.5,1.6,31.8,24.1,3.8,24.9,4.4,480,66094,86568,1104,255,23.1,849,76.9,794,71.9,26,2.4,0,0,0,0,0,0,0,0,29,2.6,458
New Directions,Southwest Preparatory School,458,433,<25,<25,90.9,<25,10,<25,10,Texas,31.9685988,-99.9018131,,N/A,Runnels County,N/A,48399,,950100,48399950100,2022,950100,Runnels County,Texas,71,38,33,0,0,896,85,14,285,216,34,223,39,53.5,46.5,0,0,9.5,1.6,31.8,24.1,3.8,24.9,4.4,480,66094,86568,1104,255,23.1,849,76.9,794,71.9,26,2.4,0,0,0,0,0,0,0,0,29,2.6,458
Anne Frank Inspire Academy,Inspire Academies,529,451,<25,<25,66.7,<25,6.3,<25,12.5,Texas,31.9685988,-99.9018131,,N/A,Runnels County,N/A,48399,,950100,48399950100,2022,950100,Runnels County,Texas,71,38,33,0,0,896,85,14,285,216,34,223,39,53.5,46.5,0,0,9.5,1.6,31.8,24.1,3.8,24.9,4.4,480,66094,86568,1104,255,23.1,849,76.9,794,71.9,26,2.4,0,0,0,0,0,0,0,0,29,2.6,529
Heritage Academy of Del Rio,Heritage Academy,448,421,<50,<50,83,<25,2.6,<25,10.3,Texas,29.4075202,-100.9175796,709 Kings Way,78840,Val Verde County,Del Rio,48465,"709 Kings Way, Del Rio, Texas, 78840",950203,48465950203,2022,950203,Val Verde County,Texas,247,25,78,144,0,3336,126,279,620,631,349,670,661,10.1,31.6,58.3,0,3.8,8.4,18.6,18.9,10.5,20.1,19.8,1889,115733,103542,5376,3545,65.9,1831,34.1,1519,28.3,161,3,0,0,94,1.7,0,0,48,0.9,9,0.2,448
Jubilee San Antonio,Jubilee Academies,450,424,<75,<75,100,<25,1.5,<25,4.5,Texas,29.377635,-98.406741,4434 Roland Road,78222,Bexar County,San Antonio,48029,"4434 Roland Road, San Antonio, Texas, 78222",141300,48029141300,2022,141300,Bexar County,Texas,542,143,277,122,0,4705,348,965,1719,769,218,555,131,26.4,51.1,22.5,0,7.4,20.5,36.5,16.3,4.6,11.8,2.8,2651,37817,64129,6494,4183,64.4,2311,35.6,1035,15.9,1231,19,0,0,0,0,0,0,10,0.2,35,0.5,450
Jubilee-Lake View University Prep,Jubilee Academies,429,441,<25,<25,100,<25,5,<25,10,Texas,31.9685988,-99.9018131,,N/A,Runnels County,N/A,48399,,950100,48399950100,2022,950100,Runnels County,Texas,71,38,33,0,0,896,85,14,285,216,34,223,39,53.5,46.5,0,0,9.5,1.6,31.8,24.1,3.8,24.9,4.4,480,66094,86568,1104,255,23.1,849,76.9,794,71.9,26,2.4,0,0,0,0,0,0,0,0,29,2.6,429
Jubilee Wells Branch,Jubilee Academies,509,508,<25,<25,100,<25,11.1,<25,33.3,Texas,30.4460353,-97.6794507,,78728,Travis County,Wells Branch,48453,,42300,48453042300,2022,42300,Travis County,Texas,110,0,43,67,0,2852,61,42,348,469,211,1264,457,0,39.1,60.9,0,2.1,1.5,12.2,16.4,7.4,44.3,16,1581,112917,118533,3858,1241,32.2,2617,67.8,1888,48.9,357,9.3,0,0,200,5.2,0,0,0,0,172,4.5,509
Jubilee Brownsville,Jubilee Academies,467,452,<100,<100,100,<25,5.3,<25,21.3,Texas,25.9017472,-97.4974838,,N/A,Cameron County,Brownsville,48061,,14001,48061014001,2022,14001,Cameron County,Texas,257,14,171,71,1,1678,502,201,413,120,106,272,64,5.4,66.5,27.6,0.4,29.9,12,24.6,7.2,6.3,16.2,3.8,1132,11913,26243,2436,2269,93.1,167,6.9,29,1.2,34,1.4,0,0,18,0.7,0,0,31,1.3,55,2.3,467
School of Science and Technology,School of Science and Technology,554,554,<75,<50,50.9,<25,35.7,<25,46.4,Texas,33.4560575,-94.0673006,4001 Summerhill Road,75503,Bowie County,Texarkana,48037,"4001 Summerhill Road, Texarkana, Texas, 75503",10700,48037010700,2022,10700,Bowie County,Texas,347,105,101,141,0,3502,15,262,902,1126,398,587,212,30.3,29.1,40.6,0,0.4,7.5,25.8,32.2,11.4,16.8,6.1,2213,49944,60869,5268,466,8.8,4802,91.2,2271,43.1,2198,41.7,0,0,177,3.4,86,1.6,0,0,70,1.3,554
Harmony Science Acad,Harmony Public Schools-South Texas,501,485,<100,<100,100,<25,21.3,<50,36.2,Texas,27.6648274,-98.4842465,,N/A,Duval County,N/A,48131,,950500,48131950500,2022,950500,Duval County,Texas,266,63,109,94,0,1415,274,142,489,368,52,60,30,23.7,41,35.3,0,19.4,10,34.6,26,3.7,4.2,2.1,684,55865,60791,2507,2392,95.4,115,4.6,115,4.6,0,0,0,0,0,0,0,0,0,0,0,0,501
Harmony School of Innovation,Harmony Public Schools-South Texas,490,483,<50,<75,100,<25,10.9,<25,23.6,Texas,27.6648274,-98.4842465,,N/A,Duval County,N/A,48131,,950500,48131950500,2022,950500,Duval County,Texas,266,63,109,94,0,1415,274,142,489,368,52,60,30,23.7,41,35.3,0,19.4,10,34.6,26,3.7,4.2,2.1,684,55865,60791,2507,2392,95.4,115,4.6,115,4.6,0,0,0,0,0,0,0,0,0,0,0,0,490
Harmony School of Excellence,Harmony Public Schools-South Texas,484,477,<125,<125,95,<25,10.4,<50,24.3,Texas,27.6648274,-98.4842465,,N/A,Duval County,N/A,48131,,950500,48131950500,2022,950500,Duval County,Texas,266,63,109,94,0,1415,274,142,489,368,52,60,30,23.7,41,35.3,0,19.4,10,34.6,26,3.7,4.2,2.1,684,55865,60791,2507,2392,95.4,115,4.6,115,4.6,0,0,0,0,0,0,0,0,0,0,0,0,484
Brooks Academy of Science,Brooks Academies of Texas,454,422,<75,<75,94.4,<25,2.9,<25,11.8,Texas,29.3382817,-98.4266063,3803 Global Way,78235,Bexar County,San Antonio,48029,"3803 Global Way, San Antonio, Texas, 78235",192200,48029192200,2022,192200,Bexar County,Texas,523,42,146,170,165,1958,67,151,579,512,86,394,169,8,27.9,32.5,31.5,3.4,7.7,29.6,26.1,4.4,20.1,8.6,1501,55427,64814,3094,2158,69.7,936,30.3,472,15.3,197,6.4,6,0.2,141,4.6,0,0,32,1,88,2.8,454
Brooks Collegiate Academy,Brooks Academies of Texas,541,482,<50,<25,43.8,<25,23.8,<25,38.1,Texas,31.9685988,-99.9018131,,N/A,Runnels County,N/A,48399,,950100,48399950100,2022,950100,Runnels County,Texas,71,38,33,0,0,896,85,14,285,216,34,223,39,53.5,46.5,0,0,9.5,1.6,31.8,24.1,3.8,24.9,4.4,480,66094,86568,1104,255,23.1,849,76.9,794,71.9,26,2.4,0,0,0,0,0,0,0,0,29,2.6,541
School of Science and Technology,School of Science and Technology,503,473,<50,<50,95.2,<25,7.5,<25,22.5,Texas,33.4560575,-94.0673006,4001 Summerhill Road,75503,Bowie County,Texarkana,48037,"4001 Summerhill Road, Texarkana, Texas, 75503",10700,48037010700,2022,10700,Bowie County,Texas,347,105,101,141,0,3502,15,262,902,1126,398,587,212,30.3,29.1,40.6,0,0.4,7.5,25.8,32.2,11.4,16.8,6.1,2213,49944,60869,5268,466,8.8,4802,91.2,2271,43.1,2198,41.7,0,0,177,3.4,86,1.6,0,0,70,1.3,503
Henry Ford Academy Alameda,Henry Ford Academy Alameda,458,399,<25,<25,52.4,<25,,<25,,Texas,29.604122,-95.4171624,,77047,Harris County,Houston,48201,,330902,48201330902,2022,330902,Harris County,Texas,132,0,132,0,0,1963,372,310,697,422,36,0,126,0,100,0,0,19,15.8,35.5,21.5,1.8,0,6.4,1021,46326,52661,2860,1745,61,1115,39,226,7.9,852,29.8,0,0,0,0,0,0,0,0,37,1.3,458
Basis San Antonio-Shavano Campus,Basis Texas,694,696,<100,<100,100,<100,90.8,<100,97.7,Texas,29.4251905,-98.4945922,,N/A,Bexar County,San Antonio,48029,,110100,48029110100,2022,110100,Bexar County,Texas,441,0,94,195,152,2744,270,60,797,372,99,670,476,0,21.3,44.2,34.5,9.8,2.2,29,13.6,3.6,24.4,17.3,2258,40069,62544,3458,2187,63.2,1271,36.8,1105,32,132,3.8,0,0,15,0.4,0,0,0,0,19,0.5,694
Great Hearts Monte Vista North,Great Hearts Texas,579,555,<50,<75,100,<25,41.2,<50,66.7,Texas,29.4568343,-98.4918039,,78212,Bexar County,San Antonio,48029,,190200,48029190200,2022,190200,Bexar County,Texas,214,10,103,55,46,3380,34,40,695,824,264,810,713,4.7,48.1,25.7,21.5,1,1.2,20.6,24.4,7.8,24,21.1,2121,63822,117931,3868,2153,55.7,1715,44.3,1357,35.1,193,5,23,0.6,0,0,0,0,0,0,142,3.7,579
Great Hearts Northern Oaks,Great Hearts Texas,635,627,<50,<75,100,<50,70.6,<50,80.4,Texas,31.9685988,-99.9018131,,N/A,Runnels County,N/A,48399,,950100,48399950100,2022,950100,Runnels County,Texas,71,38,33,0,0,896,85,14,285,216,34,223,39,53.5,46.5,0,0,9.5,1.6,31.8,24.1,3.8,24.9,4.4,480,66094,86568,1104,255,23.1,849,76.9,794,71.9,26,2.4,0,0,0,0,0,0,0,0,29,2.6,635
Great Hearts Irving Upper,Great Hearts Texas,636,616,<50,<50,100,<25,66.7,<50,90,Texas,32.8810043,-96.9930877,3520 World Cup Way,75038,Dallas County,Irving,48113,"3520 World Cup Way, Irving, Texas, 75038",14160,48113014160,2022,14160,Dallas County,Texas,229,24,15,157,33,1882,20,93,159,157,305,757,391,10.5,6.6,68.6,14.4,1.1,4.9,8.4,8.3,16.2,40.2,20.8,1175,77463,119101,2455,241,9.8,2214,90.2,326,13.3,696,28.4,0,0,1087,44.3,0,0,52,2.1,53,2.2,636
Alamo Heights HS,Alamo Heights ISD,582,579,422,273,64.7,128,46.9,182,66.7,Texas,29.4917018,-98.4652223,6900 Broadway,78209,Bexar County,San Antonio,48029,"6900 Broadway, San Antonio, Texas, 78209",120301,48029120301,2022,120301,Bexar County,Texas,379,0,49,200,130,2442,8,0,450,311,95,965,613,0,12.9,52.8,34.3,0.3,0,18.4,12.7,3.9,39.5,25.1,1466,114545,144066,3415,1012,29.6,2403,70.4,2083,61,46,1.3,29,0.8,52,1.5,0,0,15,0.4,178,5.2,582
Harlandale HS,Harlandale ISD,449,445,<350,<375,100,<25,3.1,<50,11.7,Texas,29.3649056,-98.5018265,114 East Gerald Avenue,78214,Bexar County,San Antonio,48029,"114 East Gerald Avenue, San Antonio, Texas, 78214",150900,48029150900,2022,150900,Bexar County,Texas,577,142,342,52,41,4973,822,827,1675,1034,403,186,26,24.6,59.3,9,7.1,16.5,16.6,33.7,20.8,8.1,3.7,0.5,2459,41281,50344,6972,5607,80.4,1365,19.6,1228,17.6,0,0,0,0,0,0,0,0,93,1.3,44,0.6,449
McCollum HS,Harlandale ISD,442,439,<325,<350,100,<25,3.1,<50,11,Texas,29.343437,-98.5118715,500 West Formosa Boulevard,78221,Bexar County,San Antonio,48029,"500 West Formosa Boulevard, San Antonio, Texas, 78221",151700,48029151700,2022,151700,Bexar County,Texas,887,32,249,464,142,4164,522,724,1488,638,360,415,17,3.6,28.1,52.3,16,12.5,17.4,35.7,15.3,8.6,10,0.4,2248,59167,67421,7206,6561,91,645,9,581,8.1,0,0,0,0,0,0,0,0,0,0,64,0.9,442
Frank M Tejeda Academy,Harlandale ISD,,,<175,<25,0.6,<25,,<25,,Texas,29.3229501,-98.4916111,12121 Southeast Loop 410 Access Road,78221,Bexar County,San Antonio,48029,"12121 Southeast Loop 410 Access Road, San Antonio, Texas, 78221",151700,48029151700,2022,151700,Bexar County,Texas,887,32,249,464,142,4164,522,724,1488,638,360,415,17,3.6,28.1,52.3,16,12.5,17.4,35.7,15.3,8.6,10,0.4,2248,59167,67421,7206,6561,91,645,9,581,8.1,0,0,0,0,0,0,0,0,0,0,64,0.9,0
Harlandale ISD STEM ECHS-Alamo,Harlandale ISD,512,493,<100,<100,100,<25,13.2,<50,33,Texas,29.3431265,-98.480285,4040 Apollo Street,78214,Bexar County,San Antonio,48029,"4040 Apollo Street, San Antonio, Texas, 78214",192200,48029192200,2022,192200,Bexar County,Texas,523,42,146,170,165,1958,67,151,579,512,86,394,169,8,27.9,32.5,31.5,3.4,7.7,29.6,26.1,4.4,20.1,8.6,1501,55427,64814,3094,2158,69.7,936,30.3,472,15.3,197,6.4,6,0.2,141,4.6,0,0,32,1,88,2.8,512
John F Kennedy HS,Edgewood ISD,435,430,<225,<175,76.5,<25,0.6,<25,8.9,Texas,29.3959678,-98.557341,1922 South General McMullen Drive,78226,Bexar County,San Antonio,48029,"1922 South General McMullen Drive, San Antonio, Texas, 78226",160702,48029160702,2022,160702,Bexar County,Texas,320,26,72,203,19,3406,726,456,988,696,225,204,111,8.1,22.5,63.4,5.9,21.3,13.4,29,20.4,6.6,6,3.3,1862,29008,47050,5083,4272,84,811,16,552,10.9,224,4.4,0,0,0,0,0,0,0,0,35,0.7,435
Memorial HS,Edgewood ISD,433,418,<250,<200,80.4,<25,2.6,<25,7.3,Texas,29.4462356,-98.5639114,1227 Memorial Street,78228,Bexar County,San Antonio,48029,"1227 Memorial Street, San Antonio, Texas, 78228",171301,48029171301,2022,171301,Bexar County,Texas,290,55,138,97,0,1933,346,323,733,206,161,68,96,19,47.6,33.4,0,17.9,16.7,37.9,10.7,8.3,3.5,5,853,43906,63537,3078,2910,94.5,168,5.5,105,3.4,7,0.2,0,0,0,0,0,0,0,0,56,1.8,433
STEAM at the Fine Arts Academy,Edgewood ISD,434,425,<100,<100,97.7,<25,2.4,<25,7.1,Texas,29.4078474,-98.5830907,,N/A,Bexar County,N/A,48029,,160701,48029160701,2022,160701,Bexar County,Texas,342,57,123,162,0,2628,516,589,930,518,63,12,0,16.7,36,47.4,0,19.6,22.4,35.4,19.7,2.4,0.5,0,1120,45238,54217,4081,3993,97.8,88,2.2,88,2.2,0,0,0,0,0,0,0,0,0,0,0,0,434
Randolph HS,Randolph Field ISD,538,513,122,115,94.3,22,19.1,42,36.5,Texas,29.528023,-98.2958391,West Perimeter Road,78150,Bexar County,Universal City,48029,"West Perimeter Road, Universal City, Texas, 78150",131700,48029131700,2022,131700,Bexar County,Texas,141,24,79,25,13,607,0,0,37,36,113,197,224,17,56,17.7,9.2,0,0,6.1,5.9,18.6,32.5,36.9,319,127625,133346,1195,237,19.8,958,80.2,788,65.9,95,7.9,0,0,34,2.8,2,0.2,3,0.3,36,3,538
Brackenridge HS,San Antonio ISD,437,424,<375,<275,74.2,<25,1.5,<25,6.8,Texas,29.4054799,-98.4876216,400 Eagleland Drive,78210,Bexar County,San Antonio,48029,"400 Eagleland Drive, San Antonio, Texas, 78210",192100,48029192100,2022,192100,Bexar County,Texas,129,80,43,0,6,1879,85,115,266,263,105,366,679,62,33.3,0,4.7,4.5,6.1,14.2,14,5.6,19.5,36.1,1281,86250,120798,2262,1203,53.2,1059,46.8,949,42,54,2.4,0,0,15,0.7,0,0,0,0,41,1.8,437
Burbank HS,San Antonio ISD,430,418,<300,<225,73.9,<25,2.3,<25,5.4,Texas,29.3940388,-98.50982,1002 Edwards,78204,Bexar County,San Antonio,48029,"1002 Edwards, San Antonio, Texas, 78204",150300,48029150300,2022,150300,Bexar County,Texas,327,27,119,171,10,2389,433,347,722,562,141,101,83,8.3,36.4,52.3,3.1,18.1,14.5,30.2,23.5,5.9,4.2,3.5,1206,36136,50640,3409,2918,85.6,491,14.4,329,9.7,63,1.8,0,0,17,0.5,0,0,43,1.3,39,1.1,430
Edison HS,San Antonio ISD,436,429,<300,<225,76.4,<25,0.9,<25,5.8,Texas,29.4722009,-98.5052522,701 Santa Monica Street,78212,Bexar County,San Antonio,48029,"701 Santa Monica Street, San Antonio, Texas, 78212",190603,48029190603,2022,190603,Bexar County,Texas,161,25,68,64,4,1873,324,320,453,395,113,192,76,15.5,42.2,39.8,2.5,17.3,17.1,24.2,21.1,6,10.3,4.1,860,55066,78098,2625,2437,92.8,188,7.2,120,4.6,9,0.3,25,1,17,0.6,0,0,14,0.5,3,0.1,436
