unique_id,year,tract_number,county_name,state_name,Population 18 to 24 years (estimate),"18-24, less than high school graduate (estimate)","18-24, high school graduate or eq. (estimate)","18-24, some college or associate's degree (estimate)","18-24, bachelor's degree or higher",Population 25 years and over (estimate),"25 and over, less than 9th grade (estimate)","25 and over, 9th to 12th grade, no diploma (estimate)","25 and over, high school graduate or eq. (estimate)","25 and over, some college, no degree (estimate)","25 and over, associate's degree (estimate)","25 and over, bachelor's degree (estimate)","25 and over, graduate or professional degree (estimate)","18-24, less than high school graduate (percentage)","18-24, high school graduate or eq. (percentage)","18-24, some college or associate's degree (percentage)","18-24, bachelor's degree or higher (percentage)","25 and over, less than 9th grade (percentage)","25 and over, 9th to 12th grade, no diploma (percentage)","25 and over, high school graduate or eq. (percentage)","25 and over, some college, no degree (percentage)","25 and over, associate's degree (percentage)","25 and over, bachelor's degree (percentage)","25 and over, graduate or professional degree (percentage)"
25027743100,2019,743100,Worcester County,Massachusetts,354,24,40,145,145,5579,49,74,818,863,420,2033,1322,6.8,11.3,41.0,41.0,0.9,1.3,14.7,15.5,7.5,36.4,23.7
25027744101,2019,744101,Worcester County,Massachusetts,400,22,108,162,108,5932,83,235,994,1118,470,1998,1034,5.5,27.0,40.5,27.0,1.4,4.0,16.8,18.8,7.9,33.7,17.4
25027744102,2019,744102,Worcester County,Massachusetts,355,27,204,48,76,3478,68,69,1062,462,344,1009,464,7.6,57.5,13.5,21.4,2.0,2.0,30.5,13.3,9.9,29.0,13.3
25027744200,2019,744200,Worcester County,Massachusetts,574,157,272,87,58,5253,200,407,1674,973,449,1036,514,27.4,47.4,15.2,10.1,3.8,7.7,31.9,18.5,8.5,19.7,9.8
25027744300,2019,744300,Worcester County,Massachusetts,487,118,63,233,73,2566,549,198,824,505,105,227,158,24.2,12.9,47.8,15.0,21.4,7.7,32.1,19.7,4.1,8.8,6.2
25027744400,2019,744400,Worcester County,Massachusetts,261,0,88,149,24,2895,300,332,680,454,267,506,356,0.0,33.7,57.1,9.2,10.4,11.5,23.5,15.7,9.2,17.5,12.3
25027745100,2019,745100,Worcester County,Massachusetts,265,4,98,111,52,4239,61,169,948,747,479,1302,533,1.5,37.0,41.9,19.6,1.4,4.0,22.4,17.6,11.3,30.7,12.6
25027746100,2019,746100,Worcester County,Massachusetts,410,0,97,200,113,4241,16,33,1158,674,400,1336,624,0.0,23.7,48.8,27.6,0.4,0.8,27.3,15.9,9.4,31.5,14.7
25027747101,2019,747101,Worcester County,Massachusetts,390,38,63,191,98,3795,35,105,1129,759,331,1014,422,9.7,16.2,49.0,25.1,0.9,2.8,29.7,20.0,8.7,26.7,11.1
25027747102,2019,747102,Worcester County,Massachusetts,305,10,84,166,45,2716,32,123,939,428,325,540,329,3.3,27.5,54.4,14.8,1.2,4.5,34.6,15.8,12.0,19.9,12.1
25027748100,2019,748100,Worcester County,Massachusetts,209,14,93,82,20,2255,60,123,686,511,246,449,180,6.7,44.5,39.2,9.6,2.7,5.5,30.4,22.7,10.9,19.9,8.0
25027749100,2019,749100,Worcester County,Massachusetts,800,124,136,309,231,5291,88,174,1378,965,408,1431,847,15.5,17.0,38.6,28.9,1.7,3.3,26.0,18.2,7.7,27.0,16.0
25027749200,2019,749200,Worcester County,Massachusetts,377,71,156,78,72,4493,95,156,1839,730,534,784,355,18.8,41.4,20.7,19.1,2.1,3.5,40.9,16.2,11.9,17.4,7.9
25027750100,2019,750100,Worcester County,Massachusetts,421,118,97,142,64,4392,42,233,1372,1047,341,1014,343,28.0,23.0,33.7,15.2,1.0,5.3,31.2,23.8,7.8,23.1,7.8
25027750200,2019,750200,Worcester County,Massachusetts,611,124,253,126,108,5087,68,141,1559,830,381,1206,902,20.3,41.4,20.6,17.7,1.3,2.8,30.6,16.3,7.5,23.7,17.7
25027750300,2019,750300,Worcester County,Massachusetts,201,10,94,78,19,2093,112,184,636,203,240,444,274,5.0,46.8,38.8,9.5,5.4,8.8,30.4,9.7,11.5,21.2,13.1
25027751101,2019,751101,Worcester County,Massachusetts,394,41,226,88,39,4476,16,154,1618,759,421,886,622,10.4,57.4,22.3,9.9,0.4,3.4,36.1,17.0,9.4,19.8,13.9
25027751102,2019,751102,Worcester County,Massachusetts,154,7,23,73,51,2184,14,37,417,318,177,591,630,4.5,14.9,47.4,33.1,0.6,1.7,19.1,14.6,8.1,27.1,28.8
